"Url";"Comment";"Date"
"https://v.youku.com/v_show/id_XNzIzMTQ2MzQ0.html";";"356内容简介选秀音乐真人秀"
"https://v.youku.com/v_show/id_XNzIzMTQ2MzQ0.html";"感谢他们用蛋堡的歌;"356内容简介选秀音乐真人秀"
"https://v.youku.com/v_show/id_XNzIzMTQ2MzQ0.html";"每次看见你因舍不得学员，而流泪，我都会跟着流泪。善良如你，感性是你。真想不到音乐的力量这么大，能把一个调皮爱打架，经常被训导师训的孩子，变得这么美好优秀，这么地才华横溢。;"356内容简介选秀音乐真人秀"
"https://v.youku.com/v_show/id_XNzIzMTQ2MzQ0.html";"加油加油加油，你是最棒的哦Vivian劳晓音;"356内容简介选秀音乐真人秀"
"https://v.youku.com/v_show/id_XNzIzMTQ2MzQ0.html";"勞曉音很棒！相信蕭老師的眼光，老蕭～挺你！！;"356内容简介选秀音乐真人秀"
"https://v.youku.com/v_show/id_XNzIzMTQ2MzQ0.html";"其实我更喜欢包子，，看到后来真的眼泪刷刷刷。。更老萧一样一样的。不过老萧的发型不错。;"356内容简介选秀音乐真人秀"
"https://v.youku.com/v_show/id_XNzIzMTQ2MzQ0.html";"跟晓音的舞蹈很可爱，但更喜欢跟凌菱的探戈！;"356内容简介选秀音乐真人秀"
"https://v.youku.com/v_show/id_XMTY4NDgyNzYxNg==.html";"N/A";"2016-08-15"
"https://v.youku.com/v_show/id_XOTAzNDUzOTMy.html";"N/A";"2015-03-03"
"https://v.youku.com/v_show/id_XOTIzOTAyNzU2.html";"N/A";"2015-03-31"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"晓音不愧为我一直最看好噶歌手，简直可以讲惊人啊！特别今晚呢首歌噶演译，歌就唔洗讲啦，舞蹈动作神情都一样禁正！如果公平，冠军就肯定系你！;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"反正就一句话，你愿意签约珠江台吗？愿意的话就有机会留低，唔愿意签珠江台边可能捧你到最后;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"成哥是最棒的,看他的队员还这么多就知道啦,晓音跟着他,一定能有张好的成绩单;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"其實我覺得鄭淨真喺好唔錯，唱歌好好聽，又講義氣，可惜次次對住嘅都喺強者，既生瑜，何生亮。;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"鄭凈，你也唱得吾錯，継續努力，你一定會做到的。機會在等你，不要放棄，支持你！;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"有麝自然香，其实劳晓音第一场就已经显露冠军实力，级数不在同一挡次，气场实在强大，第二届麦王舞台一定属于她。;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"根本不同级别，对郑净不怎么公平？晓音简直无晒对手，郑丰强对郑净还可以比一下，可惜郑丰强未出现，晓音继续加油，顶……;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"当晚最爱的一首歌《冰山大火》I am on fire~~~还有那个太让人惊喜了评委都HOLD不住了重温+珍藏了;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"艺人李达成 _達哥，一定要盡你所能讓曉音姐姐—Vivian劳晓音之一秋辣椒仔的天空 成為皇者！！！你地要加油啦！！！我撐曉音姐姐，，期待距更精彩噶演出;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"wowo其 上集和黄健PK罕见的被评委双杀，这个水平能走得远吗？;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"劳晓音是很有实力的，她今晚的发挥非凡完全超出了我的想象…架起了整个舞台继续努力！！！;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"每个人都都有不足，谁都无权讲谁对谁错。只有法律。只望真懂音乐之人，看着明智人都是迂腐的。舞台只是一带土地上面高些巴也！;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"以网站既人气排名根本就唔公平，人气可以稳自己既朋友去冲噶;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"曉音唱到我不能呼吸火熱熱的，真不簡單。好嘢。支持你;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"选对了教头,相信我们的女神会越来越棒,勇夺麦王.;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"我本以为晓音不会跳舞，昨晚看了，有天份的，动感的她更美丽，加油，我最喜欢晓音了！晓音真的太棒了，太了了;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"好开心同你有张合照！下次一定要再影啊唔上鄧英婷蜻蜓粉丝团 哩个号你就唔复了么;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"不想说，内定的。麻烦下次不要拣人挑战，对最后拣人个个好唔公平。下次改抽签;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"好中意劳晓音果首冰山大火啊！ 晓音加油;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"快快快快快快快快快快快快快快快快 简直是名星了 一开口已经引爆全场;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"好有明星风范，超喜欢你唱这首歌，太吸引了。;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"昨晚见你，真的非常不错哦！！肥妈都讲你选择成哥是对的，虽然莹姐姐有点失望，但相信她会明白并支持你的，加油！！;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"何湡潼蠃是赢在会献媚，燕窝赢是赢在会讲故事。;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"Vivian劳晓音之一秋辣椒仔的天空 ，加油！！！撐你！！！//珠江频道:【珠麦连线】;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"chili爸b &妈咪 永远支持你 椒椒family yeah;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"他他他烧滚我;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"好中意劳晓音果首冰山大火啊！ 晓音加油;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"記得你唱英文歌都十分利害啊！一;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"真正强者中之強者。你係得。繼續努力！;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"晓音正到爆啊;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"真的很强晓音，加油！！！;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"i'm on fire,晓音,太喜欢你啦;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"好有明星风范，超喜欢你唱这首歌，太吸引了。;"2012-11-09"
"https://v.youku.com/v_show/id_XNDcyOTIxNTUy.html";"劳晓音~!!! 继续加油,睇好你噶~~~;"2012-11-09"
"https://v.youku.com/v_show/id_XODc3ODIxMzI4.html";"N/A";"2015-01-23"
"https://v.youku.com/v_show/id_XMzc3NTAyMDE4MA==.html";"N/A";"2018-08-11"
"https://v.youku.com/v_show/id_XMTU4ODQ1MzYw.html";"14到了？不是还没到？;"2010-03-18"
"https://v.youku.com/v_show/id_XMTU4ODQ1MzYw.html";";"2010-03-18"
"https://v.youku.com/v_show/id_XMTU4ODQ1MzYw.html";"坐个沙发;"2010-03-18"
"https://v.youku.com/v_show/id_XNDM5MDI1NTA3Ng==.html";"N/A";"2019-10-08"
"https://v.youku.com/v_show/id_XMzQ3MTQ4NTQzNg==.html";"N/A";"2018-03-17"
"https://v.youku.com/v_show/id_XNDMwMjc2NTc0OA==.html";"N/A";"2019-08-06"
"https://v.youku.com/v_show/id_XNzk1MjA5MTgw.html";"N/A";"2014-10-02"
"https://v.youku.com/v_show/id_XNDY0OTY1MDQ2NA==.html";"N/A";"2020-04-26"
"https://v.youku.com/v_show/id_XMzY2NTY3MjU4OA==.html";"N/A";"2018-06-16"
"https://v.youku.com/v_show/id_XMjQ5NTE5NjE2NA==.html";"N/A";"2017-02-03"
"https://v.youku.com/v_show/id_XNTAwMDczOTAzMg==.html";"N/A";"2020-12-10"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"明天巨作来也！;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"我去，破一千了呀！！！;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"//@我一激动就:我可以跟你一起录视频吗，我和崇拜你，要做你的弟弟，我只要您教我技术就行了，求求您了;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"我可以跟你一起录视频吗，我和崇拜你，要做你的弟弟，我只要您教我技术就行了，求求您了;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"。。。;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"不好看;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"呵呵//@劳哥LOG解说:吓尿我了！！//@劳哥LOG解说:我去，破一千了呀！！！;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"金金是谁？;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"借号;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"现在;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"//@我一激动就:我可以跟你一起录视频吗，我和崇拜你，要做你的弟弟，我只要您教我技术就行了，求求您了;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"技术不错;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"额............;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"借号;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"为毛能拍这么长;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"技术好垃圾;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"我可以跟你一起录视频吗，我和崇拜你，要做你的弟弟，我只要您教我技术就行了，求求您了;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"枪垃圾的跟屎一杨;"2014-09-15"
"https://v.youku.com/v_show/id_XNzgyMjE4NjI4.html";"垃圾无聊;"2014-09-15"
"https://v.youku.com/v_show/id_XMzU3MzcyNzI5Ng==.html";"N/A";"2018-04-29"
"https://v.youku.com/v_show/id_XMTE4ODQ2NDQ0.html";"只有家乡的人才读懂，看懂，领会其中的乐趣，感情，河北苗龙;"2009-09-13"
"https://v.youku.com/v_show/id_XMTE4ODQ2NDQ0.html";"小宝，拍的好，非常苗族原生态，可惜一年后我才欣赏到，苗歌好。再有点芦笙就更好了，龙宝生;"2009-09-13"
"https://v.youku.com/v_show/id_XMTE4ODQ2NDQ0.html";"谢谢小宝，虽然不认识你是谁，但是让你可以再次看到自己家乡。大赞;"2009-09-13"
"https://v.youku.com/v_show/id_XMTE4ODQ2NDQ0.html";"谢谢小宝，虽然不认识你是谁，但是让你可以再次看到自己家乡。大赞;"2009-09-13"
"https://v.youku.com/v_show/id_XMTE4ODQ2NDQ0.html";"只有家乡的人才读懂，看懂，领会其中的乐趣，感情，河北苗龙;"2009-09-13"
"https://v.youku.com/v_show/id_XMTE4ODQ2NDQ0.html";"小宝，拍的好，非常苗族原生态，可惜一年后我才欣赏到，苗歌好。再有点芦笙就更好了，龙宝生;"2009-09-13"
"https://v.youku.com/v_show/id_XMjM0NzY3NDUy.html";"冲刺太牛B了;"2011-01-05"
"https://v.youku.com/v_show/id_XMjM0NzY3NDUy.html";"役役哥 真给力 。;"2011-01-05"
"https://v.youku.com/v_show/id_XMjM0NzY3NDUy.html";"牛;"2011-01-05"
"https://v.youku.com/v_show/id_XMjM0NzY3NDUy.html";"牛;"2011-01-05"
"https://v.youku.com/v_show/id_XMjM0NzY3NDUy.html";"役役哥 真给力 。;"2011-01-05"
"https://v.youku.com/v_show/id_XMjM0NzY3NDUy.html";"冲刺太牛B了;"2011-01-05"
"https://v.youku.com/v_show/id_XNDQ4ODgwNjg5Ng==.html";"N/A";"2019-12-30"
"https://v.youku.com/v_show/id_XNjYxODkxMzM2.html";"此曲由和积敏老师作词作曲，和亚松_木一 编曲，金甲劲松 演唱，和德华老师缩混，丽江磨角文化传播有限公司 录音棚制作完成！;"2014-01-15"
"https://v.youku.com/v_show/id_XNjYxODkxMzM2.html";"太棒了 听得我就像回家了的感觉;"2014-01-15"
"https://v.youku.com/v_show/id_XNjYxODkxMzM2.html";"我是丽江白族德，但会说纳西话，很 喜欢纳西歌曲，支持丽江支持纳西音乐;"2014-01-15"
"https://v.youku.com/v_show/id_XNjYxODkxMzM2.html";"太好听了？;"2014-01-15"
"https://v.youku.com/v_show/id_XNjYxODkxMzM2.html";"太棒了 听得我就像回家了的感觉;"2014-01-15"
"https://v.youku.com/v_show/id_XNjYxODkxMzM2.html";"太好听了？;"2014-01-15"
"https://v.youku.com/v_show/id_XNjYxODkxMzM2.html";"我是丽江白族德，但会说纳西话，很 喜欢纳西歌曲，支持丽江支持纳西音乐;"2014-01-15"
"https://v.youku.com/v_show/id_XNjYxODkxMzM2.html";"此曲由和积敏老师作词作曲，和亚松_木一 编曲，金甲劲松 演唱，和德华老师缩混，丽江磨角文化传播有限公司 录音棚制作完成！;"2014-01-15"
"https://v.youku.com/v_show/id_XNDk4ODk0NDUzNg==.html";"解说很好，都听懂了;"2020-12-01"
"https://v.youku.com/v_show/id_XNDk4ODk0NDUzNg==.html";"解说很好，都听懂了;"2020-12-01"
"https://v.youku.com/v_show/id_XMzU3MjI2NTc1Ng==.html";"N/A";"2018-04-29"
"https://v.youku.com/v_show/id_XMzE2NzMwNjQ1Ng==.html";"N/A";"2017-11-19"
"https://v.youku.com/v_show/id_XMjUwMzA3NjUxNg==.html";"N/A";"2017-02-09"
"https://v.youku.com/v_show/id_XNDM5MDI3NTYzNg==.html";"N/A";"2019-10-08"
"https://v.youku.com/v_show/id_XMTMyNzA4MDUwNA==.html";"英式口音，聽著很別扭;"2015-09-04"
"https://v.youku.com/v_show/id_XMTMyNzA4MDUwNA==.html";"争冠两个字已远离曼联！;"2015-09-04"
"https://v.youku.com/v_show/id_XMTMyNzA4MDUwNA==.html";"英式口音，聽著很別扭;"2015-09-04"
"https://v.youku.com/v_show/id_XMjYyODI3ODA5Mg==.html";"N/A";"2017-03-11"
"https://v.youku.com/v_show/id_XODg5NDcxNjY4.html";"好热闹哦;"2015-02-09"
"https://v.youku.com/v_show/id_XMzUzOTk2MzU2.html";"N/A";"2012-02-19"
"https://v.youku.com/v_show/id_XMzY3NjYyNDg0NA==.html";"N/A";"2018-06-20"
"https://v.youku.com/v_show/id_XNDk3Njc0MzY4OA==.html";"在那看;"2020-11-23"
"https://v.youku.com/v_show/id_XNDk3Njc0MzY4OA==.html";"在那看;"2020-11-23"
"https://v.youku.com/v_show/id_XNjkxNzEwNTY0.html";"N/A";"2014-03-29"
"https://v.youku.com/v_show/id_XMTI0OTc3Njg4MA==.html";";"2015-05-31"
"https://v.youku.com/v_show/id_XMTI0OTc3Njg4MA==.html";";"2015-05-31"
"https://v.youku.com/v_show/id_XMjUxMzMxMjIwNA==.html";"N/A";"2017-02-15"
"https://v.youku.com/v_show/id_XMzQwMTE2NTA4MA==.html";"N/A";"2018-02-13"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"真的是颜值与实力并存的大神！;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"德布劳内就像金毛狮王一样;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"这个大神好像有一丢丢帅哟;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"哪里都有大师，太厉害了👍;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"为偶像打卡第二天！;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"记得我上次比赛把自己秀摔了，找不到球在哪了;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"长得好看还有实力;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"他的传球真的是超级厉害;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"什么是大师！就看看这个！;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"德布劳内属实厉害;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"偶像为你打卡;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"好喜欢他啊;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"中场传球谁教教我;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"为这些大师点赞。;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"中场很重要的;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"为这些大师点赞。;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"哪里都有大师，太厉害了👍;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"记得我上次比赛把自己秀摔了，找不到球在哪了;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"这个大神好像有一丢丢帅哟;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"真的是颜值与实力并存的大神！;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"什么是大师！就看看这个！;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"长得好看还有实力;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"中场很重要的;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"他的传球真的是超级厉害;"2020-02-06"
"https://v.youku.com/v_show/id_XNDUzNDQyNTMzNg==.html";"好喜欢他啊;"2020-02-06"
"https://v.youku.com/v_show/id_XNjUzOTk3MzYw.html";"真不错！哪里的朋友？;"2013-12-28"
"https://v.youku.com/v_show/id_XNjUzOTk3MzYw.html";"真不错！哪里的朋友？;"2013-12-28"
"https://v.youku.com/v_show/id_XODk3Nzc2NTg0.html";"出名了，出名了，这下狮子出名了。;"2015-02-23"
"https://v.youku.com/v_show/id_XODk3Nzc2NTg0.html";"出名了，出名了，这下狮子出名了。;"2015-02-23"
"https://v.youku.com/v_show/id_XODk3Nzc2NTg0.html";"这是云浮李权周;"2015-02-23"
"https://v.youku.com/v_show/id_XMjc1Nzc4NTI1Mg==.html";";"2017-05-11"
"https://v.youku.com/v_show/id_XMjc1Nzc4NTI1Mg==.html";";"2017-05-11"
"https://v.youku.com/v_show/id_XMjg2MzEyMjMxMg==.html";"有没有教学版？;"2017-07-02"
"https://v.youku.com/v_show/id_XMjg2MzEyMjMxMg==.html";"超级棒;"2017-07-02"
"https://v.youku.com/v_show/id_XMjg2MzEyMjMxMg==.html";"超级棒;"2017-07-02"
"https://v.youku.com/v_show/id_XMjg2MzEyMjMxMg==.html";"有没有教学版？;"2017-07-02"
"https://v.youku.com/v_show/id_XMTQ3NDYwMjEwNA==.html";"N/A";"2016-03-05"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";"可惜了女子百米，前半程领先其他选手，后面竟然被超了。;"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";"我百米，估计要14 5秒！;"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";"东升加油！！！;"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";";"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";"挺快的啊，毕竟不是吃这碗饭的嘛 华丰招待所[/reply]：我百米，估计要14 5秒！[/quote];"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";"挺快的啊，毕竟不是吃这碗饭的嘛 华丰招待所[/reply]：我百米，估计要14 5秒！[/quote];"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";"东升加油！！！;"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";"可惜了女子百米，前半程领先其他选手，后面竟然被超了。;"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";";"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";";"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";"我百米，估计要14 5秒！;"2010-11-23"
"https://v.youku.com/v_show/id_XMjI0NDgyODAw.html";";"2010-11-23"
"https://v.youku.com/v_show/id_XMjg0MzYwMDIwNA==.html";"N/A";"2017-06-23"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"手部动作好多呢 每年都是你排 辛苦啊！！跳得好有味道噢亲~！我只看你了 哈哈哈;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"比去年跳得好多了，走位什么的都很好，作为酱油界的翘楚，拓拓再次闪光，然后就是那个丘比特射箭的动作很不错;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"这个镜头...也太侧了点吧~~不过反而是你主要活动的区域喔！;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"sasa老师好抢镜噢~花花穿那么帅就是用来拉幕的啊;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"居然是我的两位亲爱滴给你们拉幕布，我现在才发现~~哈哈哈。。跳的很好！！;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"我心飞翔去了;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"看完啦~编排很不错啊~可惜没有表情特写...;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"吖花_不是我 很适合这类角色;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"这就是晚会跳的阿，还不错。;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"不是跟你说了要销毁的么，哈哈哈;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"话说有3部摄像机，你看见正面有摄像机不?这个是侧面的~;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"真的很感谢莎莎老师的耐心指导哈，这次能参加真的很值得!!;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"不是还有一台正中央的摄像机么。[bofu给力];"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"不清楚就算了 可这也太歪了吧！;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"哈哈~我一直盯着你看~真美啊~;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"hahaha~妹子看到你叻~;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"你们的靴子是自己的吗？;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"你们的靴子是自己的吗？;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"我心飞翔去了;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"这就是晚会跳的阿，还不错。;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"hahaha~妹子看到你叻~;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"哈哈~我一直盯着你看~真美啊~;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"不清楚就算了 可这也太歪了吧！;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"这个镜头...也太侧了点吧~~不过反而是你主要活动的区域喔！;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"吖花_不是我 很适合这类角色;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"sasa老师好抢镜噢~花花穿那么帅就是用来拉幕的啊;"2012-01-17"
"https://v.youku.com/v_show/id_XMzQzODU4NDQ4.html";"真的很感谢莎莎老师的耐心指导哈，这次能参加真的很值得!!;"2012-01-17"
"https://v.youku.com/v_show/id_XMzA3MDEzNzE5Ng==.html";"N/A";"2017-10-07"
"https://v.youku.com/v_show/id_XMzQzNTAwMTExMg==.html";"N/A";"2018-03-02"
"https://v.youku.com/v_show/id_XMzY5ODE4ODEzNg==.html";"N/A";"2018-07-01"
"https://v.youku.com/v_show/id_XNDQ4ODE1MTAxMg==.html";"N/A";"2019-12-30"
"https://v.youku.com/v_show/id_XMTc2OTgwODE5Mg==.html";"沙发自占;"2016-10-22"
"https://v.youku.com/v_show/id_XMTc2OTgwODE5Mg==.html";"奥特兄弟设定最强的是泰罗哦;"2016-10-22"
"https://v.youku.com/v_show/id_XMTc2OTgwODE5Mg==.html";"奥特兄弟设定最强的是泰罗哦;"2016-10-22"
"https://v.youku.com/v_show/id_XMTc2OTgwODE5Mg==.html";"沙发自占;"2016-10-22"
"https://v.youku.com/v_show/id_XMzA1MDYxMTAxNg==.html";"就是也不留个加盟电话;"2017-09-27"
"https://v.youku.com/v_show/id_XMzA1MDYxMTAxNg==.html";"招商电话呢;"2017-09-27"
"https://v.youku.com/v_show/id_XMzA1MDYxMTAxNg==.html";"电话;"2017-09-27"
"https://v.youku.com/v_show/id_XMzA1MDYxMTAxNg==.html";"电话;"2017-09-27"
"https://v.youku.com/v_show/id_XMzA1MDYxMTAxNg==.html";"就是也不留个加盟电话;"2017-09-27"
"https://v.youku.com/v_show/id_XMzA1MDYxMTAxNg==.html";"招商电话呢;"2017-09-27"
"https://v.youku.com/v_show/id_XMzkwODAyOTQwNA==.html";"太帅了！！！;"2018-11-07"
"https://v.youku.com/v_show/id_XMzkwODAyOTQwNA==.html";"太帅了！！！;"2018-11-07"
"https://v.youku.com/v_show/id_XNDA3MjI2OTM0MA==.html";"N/A";"24内容简介足球"
"https://v.youku.com/v_show/id_XNzgwNTA2NzI0.html";"N/A";"2014-09-12"
"https://v.youku.com/v_show/id_XMzE4MTI2MTk2NA==.html";"N/A";"2017-11-24"
"https://v.youku.com/v_show/id_XNTUxNDA1MDgw.html";"N/A";"2013-05-03"
"https://v.youku.com/v_show/id_XNzkxNDEwMTgw.html";"唱功还是不错，我重新网上听第二次觉得不错，可惜编曲不好，中间有些技巧反而减分，如果静静唱完整首绝对不差;"2014-09-27"
"https://v.youku.com/v_show/id_XNzkxNDEwMTgw.html";"说真的！这首歌的高潮冯博唱得不错，有种沙哑和令人撕心裂肺的感觉。;"2014-09-27"
"https://v.youku.com/v_show/id_XNzkxNDEwMTgw.html";"講真，咁嘅編曲真係唔討好，始終中意張敬軒果版;"2014-09-27"
